,Scale,TweetID,Date,Query,User,Comments
487,0,1467933295,Mon Apr 06 22:52:44 PDT 2009,NO_QUERY,funkyfreshbabe,trust is hard
488,0,1467933494,Mon Apr 06 22:52:47 PDT 2009,NO_QUERY,AlexKayy,d my bestfriend
489,0,1467933623,Mon Apr 06 22:52:50 PDT 2009,NO_QUERY,xemilyxmariex,p reading but if i do i wont have anything left to read
490,0,1467933662,Mon Apr 06 22:52:50 PDT 2009,NO_QUERY,baybiegela,", where in the world are you??"
491,0,1467933685,Mon Apr 06 22:52:51 PDT 2009,NO_QUERY,FAKELeah,osed to be my date
492,0,1467934004,Mon Apr 06 22:52:56 PDT 2009,NO_QUERY,malice_sin,d my life flashed forward to when I'm 40 with my 75 cats
493,0,1467934184,Mon Apr 06 22:52:59 PDT 2009,NO_QUERY,wx1901,.
494,0,1467934481,Mon Apr 06 22:53:04 PDT 2009,NO_QUERY,missb2818,ening.
495,0,1467934606,Mon Apr 06 22:53:06 PDT 2009,NO_QUERY,fictillius,z ur no fun are you
496,0,1467935121,Mon Apr 06 22:53:14 PDT 2009,NO_QUERY,SicklyInfected,a be in a punk rock band again
497,0,1467935189,Mon Apr 06 22:53:15 PDT 2009,NO_QUERY,AshleighF,n
498,0,1467935271,Mon Apr 06 22:53:19 PDT 2009,NO_QUERY,andreakuefler,k County!
499,0,1467935345,Mon Apr 06 22:53:18 PDT 2009,NO_QUERY,mmmelissa,l like crap!
500,0,1467936498,Mon Apr 06 22:53:39 PDT 2009,NO_QUERY,jtmal0723,y
501,0,1467936541,Mon Apr 06 22:53:40 PDT 2009,NO_QUERY,justynwarner,...
502,0,1467936901,Mon Apr 06 22:53:47 PDT 2009,NO_QUERY,Obstreperous,k forever.
503,0,1467937038,Mon Apr 06 22:53:49 PDT 2009,NO_QUERY,shockboard,.
504,0,1467937128,Mon Apr 06 22:53:50 PDT 2009,NO_QUERY,treywoodward,s season premier without me..
505,0,1467937189,Mon Apr 06 22:53:52 PDT 2009,NO_QUERY,bitchville,ks.
506,0,1467937250,Mon Apr 06 22:53:53 PDT 2009,NO_QUERY,JMoze,Just lost $160
507,0,1467937393,Mon Apr 06 22:53:55 PDT 2009,NO_QUERY,iwantyourjeep,I don't like the previously on skins thing that starts at season two. I like it when it went straight into the intro like before
508,0,1467937402,Mon Apr 06 22:53:55 PDT 2009,NO_QUERY,haunter_,d at scaring the shit out of people
509,0,1467942658,Mon Apr 06 22:55:25 PDT 2009,NO_QUERY,katidink,
510,0,1467943007,Mon Apr 06 22:55:30 PDT 2009,NO_QUERY,vibratoria,er. yucky
511,0,1467943375,Mon Apr 06 22:55:37 PDT 2009,NO_QUERY,dodginjohn,from work you get sick?
512,0,1467943526,Mon Apr 06 22:55:40 PDT 2009,NO_QUERY,javajive,@pratama Same iMac came out $320 more in Indonesia than the States.
513,0,1467943851,Mon Apr 06 22:55:48 PDT 2009,NO_QUERY,EuniceKwon,d to stop buying furniture
514,0,1467943966,Mon Apr 06 22:55:48 PDT 2009,NO_QUERY,Lora_June,the laptop after that
515,0,1467944261,Mon Apr 06 22:55:53 PDT 2009,NO_QUERY,theofficialyesi,"Death is peaceful,  life however, bites"
516,0,1467944317,Mon Apr 06 22:55:54 PDT 2009,NO_QUERY,veronica78,i think @JonathanRKnight lost the net ? sure hope not
517,0,1467944552,Mon Apr 06 22:56:00 PDT 2009,NO_QUERY,tjslater,tage with my girlfriend (in HD) The dark one is underxposed
518,0,1467944581,Mon Apr 06 22:56:01 PDT 2009,NO_QUERY,JennaBennett01,s!
519,0,1467944654,Mon Apr 06 22:56:00 PDT 2009,NO_QUERY,coryosborn,ort for hpricot is now two versions behind
520,0,1467944871,Mon Apr 06 22:56:03 PDT 2009,NO_QUERY,MrOtsKrad,don't have one
521,0,1467945151,Mon Apr 06 22:56:08 PDT 2009,NO_QUERY,Caprica,ho
522,0,1467945476,Mon Apr 06 22:56:13 PDT 2009,NO_QUERY,anamrosado,d to study....
523,0,1467945704,Mon Apr 06 22:56:17 PDT 2009,NO_QUERY,amfairie,B??? I cant get on!!!
524,0,1467945787,Mon Apr 06 22:56:18 PDT 2009,NO_QUERY,swimmermeg,ents and dont know the whole story
525,0,1467945885,Mon Apr 06 22:56:20 PDT 2009,NO_QUERY,GillianMe,"a, is swarley a goldfish? i'm sad for u."
526,0,1467946026,Mon Apr 06 22:56:23 PDT 2009,NO_QUERY,nissanicole,ed you guys tonight.
527,0,1467946137,Mon Apr 06 22:56:25 PDT 2009,NO_QUERY,kelilyma,ow? Doubtful.
528,0,1467946559,Mon Apr 06 22:56:32 PDT 2009,NO_QUERY,tollers,"r, he chases and she runs."
529,0,1467946592,Mon Apr 06 22:56:35 PDT 2009,NO_QUERY,Velvet_Rope,ily gone to Boba
530,0,1467946749,Mon Apr 06 22:56:36 PDT 2009,NO_QUERY,dreaaa,y much just scary for me
531,0,1467946810,Mon Apr 06 22:56:37 PDT 2009,NO_QUERY,TheDarrenxshow,hard to get fit...
532,0,1467947005,Mon Apr 06 22:56:40 PDT 2009,NO_QUERY,tamisara,"d morning! Ready 2 go, but I want 2 go back 2 bed"
533,0,1467947104,Mon Apr 06 22:56:42 PDT 2009,NO_QUERY,maddyks,hates waiting for mails
534,0,1467947557,Mon Apr 06 22:56:50 PDT 2009,NO_QUERY,katprimeau,ing it an early night
535,0,1467947713,Mon Apr 06 22:56:56 PDT 2009,NO_QUERY,ScullyorSuz,sad
536,0,1467947913,Mon Apr 06 22:56:58 PDT 2009,NO_QUERY,jonsgrownwoman,nite....
537,0,1467948169,Mon Apr 06 22:57:01 PDT 2009,NO_QUERY,BellaTanner,so i cant go to the cinema!!
538,0,1467948434,Mon Apr 06 22:57:05 PDT 2009,NO_QUERY,sftballlover45,*christina*
539,0,1467948521,Mon Apr 06 22:57:07 PDT 2009,NO_QUERY,amomca,p
540,0,1467948526,Mon Apr 06 22:57:07 PDT 2009,NO_QUERY,omgwtfannie,s right now
541,0,1467948979,Mon Apr 06 22:57:14 PDT 2009,NO_QUERY,JoeJoeCastillo,be able to listen to the Xbox 360 Fancast tonite
542,0,1467949047,Mon Apr 06 22:57:15 PDT 2009,NO_QUERY,kortniewestfall,ing playing my trumpet
543,0,1467949516,Mon Apr 06 22:57:24 PDT 2009,NO_QUERY,skitterrusty,y sore. I was meant to be going on a 5 day camp from Friday but not so sure now
544,0,1467949681,Mon Apr 06 22:57:27 PDT 2009,NO_QUERY,harishanker,l!
545,0,1467949746,Mon Apr 06 22:57:28 PDT 2009,NO_QUERY,xShyGirlx,At work
546,0,1467949969,Mon Apr 06 22:57:32 PDT 2009,NO_QUERY,mortambo,k on Wednesday.
547,0,1467950027,Mon Apr 06 22:57:33 PDT 2009,NO_QUERY,dcousineau,@hert Jesus Camp? Yeah...
548,0,1467950029,Mon Apr 06 22:57:33 PDT 2009,NO_QUERY,guardian_renata,ow.
549,0,1467950217,Mon Apr 06 22:57:37 PDT 2009,NO_QUERY,vera7,er than my Mac - lasts longer and moves faster
550,0,1467950510,Mon Apr 06 22:57:41 PDT 2009,NO_QUERY,squone,I am soaked. This is not pleasant
551,0,1467950588,Mon Apr 06 22:57:43 PDT 2009,NO_QUERY,lanaveenker,ie.    Thoughts to your mum.
552,0,1467950600,Mon Apr 06 22:57:43 PDT 2009,NO_QUERY,KellyOut,er.
553,0,1467950649,Mon Apr 06 22:57:44 PDT 2009,NO_QUERY,TymeekVasquez,in on wen im leavin
554,0,1467950687,Mon Apr 06 22:57:44 PDT 2009,NO_QUERY,Hollywood_Trey,ME THAT'S SOMEWHERE CLOSE TO CALIFORNIA!!! LOL!
555,0,1467950866,Mon Apr 06 22:57:47 PDT 2009,NO_QUERY,melbrehl,@phlaimeaux where are you?
556,0,1467950975,Mon Apr 06 22:57:52 PDT 2009,NO_QUERY,sunsetphotograf,y me...love you!
557,0,1467951016,Mon Apr 06 22:57:50 PDT 2009,NO_QUERY,ccallas,"ser, and that is what the show implies"
558,0,1467951035,Mon Apr 06 22:57:50 PDT 2009,NO_QUERY,3WildBoys,r Sandra Cantu &amp; the Cantu family! My prayers go out to them! What a sick world we live in. She was only 8
559,0,1467951238,Mon Apr 06 22:57:54 PDT 2009,NO_QUERY,roniker,fuck omg  austins always there though man &lt;3 love you
560,0,1467951252,Mon Apr 06 22:57:54 PDT 2009,NO_QUERY,kirstenmaree,hew died
561,0,1467951422,Mon Apr 06 22:57:57 PDT 2009,NO_QUERY,felloff,
562,0,1467951568,Mon Apr 06 22:57:59 PDT 2009,NO_QUERY,spcake,.
563,0,1467951850,Mon Apr 06 22:58:04 PDT 2009,NO_QUERY,MissT09,absolutely not!!
564,0,1467951931,Mon Apr 06 22:58:05 PDT 2009,NO_QUERY,mitrepeak,y  the true indian in me is coming out
565,0,1467952069,Mon Apr 06 22:58:07 PDT 2009,NO_QUERY,JAHNcookie,cold right now
566,0,1467952100,Mon Apr 06 22:58:08 PDT 2009,NO_QUERY,daneduh,n
567,0,1467952123,Mon Apr 06 22:58:08 PDT 2009,NO_QUERY,TurkishDelite,erence
568,0,1467952699,Mon Apr 06 22:58:18 PDT 2009,NO_QUERY,mumblr,p://tinyurl.com/c8bvqh
569,0,1467952985,Mon Apr 06 22:58:24 PDT 2009,NO_QUERY,mickeyness,!! i just realized &quot;impune&quot; definitely isnt the word i wanted... dang. i'm so unclever.
570,0,1467953090,Mon Apr 06 22:58:27 PDT 2009,NO_QUERY,JoannaWooten,it
571,0,1467953163,Mon Apr 06 22:58:26 PDT 2009,NO_QUERY,Briana810,ters&lt;3
572,0,1467953277,Mon Apr 06 22:58:29 PDT 2009,NO_QUERY,sudheeshu,ling hard with Inventory
573,0,1467953367,Mon Apr 06 22:58:30 PDT 2009,NO_QUERY,lovatolover,lovato Do you hate us?? Please don't
574,0,1467953500,Mon Apr 06 22:58:33 PDT 2009,NO_QUERY,candilaria,y
575,0,1467953681,Mon Apr 06 22:58:36 PDT 2009,NO_QUERY,erwinthegreat,y just want to work from home.  Crap.
576,0,1467953733,Mon Apr 06 22:58:37 PDT 2009,NO_QUERY,MonikkaB,@paul_e_wog Wait...is it a game or just episodes? I'm so confused.
577,0,1467953738,Mon Apr 06 22:58:37 PDT 2009,NO_QUERY,CaseLynn,he did....
578,0,1467954059,Mon Apr 06 22:58:42 PDT 2009,NO_QUERY,zeet75,a bunch of mumbo jumbo for me.
579,0,1467954070,Mon Apr 06 22:58:42 PDT 2009,NO_QUERY,MickyFin,"@sloanb Got it, sadly, only works for UK &amp; US at the moment"
580,0,1467959908,Mon Apr 06 23:00:18 PDT 2009,NO_QUERY,makebelievetree,Evicted
581,0,1467960066,Mon Apr 06 23:00:20 PDT 2009,NO_QUERY,JennTheAmazing,.
582,0,1467960196,Mon Apr 06 23:00:22 PDT 2009,NO_QUERY,ilovedanah,u
583,0,1467960388,Mon Apr 06 23:00:24 PDT 2009,NO_QUERY,lovebellaluna,have to catch a rerun!
584,0,1467960481,Mon Apr 06 23:00:26 PDT 2009,NO_QUERY,breedimetria,weather
585,0,1467960735,Mon Apr 06 23:00:29 PDT 2009,NO_QUERY,DolfinFan,ing eyelid people might get me!
586,0,1467960840,Mon Apr 06 23:00:31 PDT 2009,NO_QUERY,mickeyness,or would be ashamed.
587,0,1467961044,Mon Apr 06 23:00:34 PDT 2009,NO_QUERY,twishes,p://tinyurl.com/cxe8w7
588,0,1467961091,Mon Apr 06 23:00:35 PDT 2009,NO_QUERY,Angelina1994,"County, Tired as"
589,0,1467961106,Mon Apr 06 23:00:36 PDT 2009,NO_QUERY,la_discoteca,I don't want to walk home in this snow. Who wants to pick me up?
590,0,1467961146,Mon Apr 06 23:00:36 PDT 2009,NO_QUERY,teefaKNEEx,"l so bad for you, though. it made me cry  lol!"
591,0,1467961817,Mon Apr 06 23:00:47 PDT 2009,NO_QUERY,Capt_Planet,is grouchy. and wants bmar
592,0,1467962336,Mon Apr 06 23:00:55 PDT 2009,NO_QUERY,umfoo,"l, now i understand when moms say &quot;he has my heart broken&quot;."
593,0,1467962502,Mon Apr 06 23:00:58 PDT 2009,NO_QUERY,hollywoodgiant,and back hurts
594,0,1467962634,Mon Apr 06 23:01:02 PDT 2009,NO_QUERY,MissMillions,ses cups. Now
595,0,1467962671,Mon Apr 06 23:01:01 PDT 2009,NO_QUERY,Bi0hazard2886,l sick nwo
596,0,1467962897,Mon Apr 06 23:01:04 PDT 2009,NO_QUERY,aleskywalker,tboys.com/chat.php
597,0,1467962938,Mon Apr 06 23:01:04 PDT 2009,NO_QUERY,jess___x,ing up
598,0,1467963418,Mon Apr 06 23:01:14 PDT 2009,NO_QUERY,Zimily,y tired
599,0,1467963477,Mon Apr 06 23:01:15 PDT 2009,NO_QUERY,Augustina22,"female, new york"
600,0,1467963715,Mon Apr 06 23:01:18 PDT 2009,NO_QUERY,missmadison,l. Haha.
601,0,1467963880,Mon Apr 06 23:01:21 PDT 2009,NO_QUERY,JesseW84,like that gets to me
602,0,1467964211,Mon Apr 06 23:01:26 PDT 2009,NO_QUERY,nzcjs,"k remark.  Lots of acronyms, but no NZ"
603,0,1467964229,Mon Apr 06 23:01:26 PDT 2009,NO_QUERY,farty_brando,d ep tho mostly
604,0,1467965065,Mon Apr 06 23:01:40 PDT 2009,NO_QUERY,hoopdiva,ible ending to the sandra kantu story  prayers go out.
605,0,1467965832,Mon Apr 06 23:01:53 PDT 2009,NO_QUERY,lucy_g,l names
606,0,1467965873,Mon Apr 06 23:01:54 PDT 2009,NO_QUERY,Firefly2020,er behaved today!  Last night was a travesty
607,0,1467965949,Mon Apr 06 23:01:55 PDT 2009,NO_QUERY,LadyLTattoos,!
608,0,1467965994,Mon Apr 06 23:01:56 PDT 2009,NO_QUERY,lanaveenker,n many this year so far.
609,0,1467966187,Mon Apr 06 23:01:59 PDT 2009,NO_QUERY,dyannnn,ip Girl was a repeat
610,0,1467966260,Mon Apr 06 23:02:00 PDT 2009,NO_QUERY,bluntmag,@InYourEyes2410 I reckon
611,0,1467966271,Mon Apr 06 23:02:00 PDT 2009,NO_QUERY,leelaaa,er
612,0,1467966560,Mon Apr 06 23:02:04 PDT 2009,NO_QUERY,jjjarrett,n stuck in this house for two days
613,0,1467966646,Mon Apr 06 23:02:06 PDT 2009,NO_QUERY,vebitaa,y know y!!??!!!
614,0,1467967089,Mon Apr 06 23:02:13 PDT 2009,NO_QUERY,riblah,@thousand_miles no
615,0,1467967410,Mon Apr 06 23:02:18 PDT 2009,NO_QUERY,lindsaymccaul,"get a tax return.  A girl can dream, right?"
616,0,1467967432,Mon Apr 06 23:02:19 PDT 2009,NO_QUERY,EkoEko_Azarak,l a cold coming
617,0,1467967862,Mon Apr 06 23:02:26 PDT 2009,NO_QUERY,atothebed,N ENOUGH
618,0,1467968140,Mon Apr 06 23:02:31 PDT 2009,NO_QUERY,Trampolinia,erent strain.    He's doing okay though.
619,0,1467968155,Mon Apr 06 23:02:31 PDT 2009,NO_QUERY,mia_19,a repeat  whole art folio cuz old one with a whole terms work got wet
620,0,1467968402,Mon Apr 06 23:02:36 PDT 2009,NO_QUERY,Themfc,kend already. It's only Monday.
621,0,1467968584,Mon Apr 06 23:02:39 PDT 2009,NO_QUERY,zyree,a water any minute now!
622,0,1467968722,Mon Apr 06 23:02:41 PDT 2009,NO_QUERY,seaglopur,y enough time
623,0,1467968741,Mon Apr 06 23:02:41 PDT 2009,NO_QUERY,davejohnson,kend at the earliest
624,0,1467968785,Mon Apr 06 23:02:42 PDT 2009,NO_QUERY,JenniferRowden,my bed and blankets!
625,0,1467968979,Mon Apr 06 23:02:45 PDT 2009,NO_QUERY,atothebed,N ENOUGH
626,0,1467969001,Mon Apr 06 23:02:45 PDT 2009,NO_QUERY,Trissies,wants to cry
627,0,1467969172,Mon Apr 06 23:02:48 PDT 2009,NO_QUERY,fishliver,ow before I go broke...
628,0,1467969478,Mon Apr 06 23:02:53 PDT 2009,NO_QUERY,michellepolus,"hours away from naples, where my family is"
629,0,1467969551,Mon Apr 06 23:02:54 PDT 2009,NO_QUERY,Liinaadee,k coming to me.
630,0,1467969625,Mon Apr 06 23:02:55 PDT 2009,NO_QUERY,Pathia,r Yea   I am working tp hack my server to do the 12player thing for folks
631,0,1467969654,Mon Apr 06 23:02:56 PDT 2009,NO_QUERY,SER99,has hurt her ankle!! and is going to the dr
632,0,1467970550,Mon Apr 06 23:03:10 PDT 2009,NO_QUERY,druck21,l for ya
633,0,1467970648,Mon Apr 06 23:03:12 PDT 2009,NO_QUERY,Fletcher_Girl,!And i can't go out + buy 'nother coz it came with that paper
634,0,1467970783,Mon Apr 06 23:03:14 PDT 2009,NO_QUERY,broski12,doing make up shit
635,0,1467970917,Mon Apr 06 23:03:16 PDT 2009,NO_QUERY,lene,"Photoshop, I hate it when you crash"
636,0,1467971318,Mon Apr 06 23:03:23 PDT 2009,NO_QUERY,wiwiwinDra,l sick!
637,0,1467971407,Mon Apr 06 23:03:24 PDT 2009,NO_QUERY,richarizard,you shouldn't have gone
638,0,1467971977,Mon Apr 06 23:03:34 PDT 2009,NO_QUERY,LFTA,ing my crazy sex life
639,0,1467972017,Mon Apr 06 23:03:35 PDT 2009,NO_QUERY,_CheshireKat,"ting!?!! be careful, luisa"
640,0,1467972262,Mon Apr 06 23:03:39 PDT 2009,NO_QUERY,Smith_Cameron,?
641,0,1467972493,Mon Apr 06 23:03:43 PDT 2009,NO_QUERY,HeidiCortez,d... so tired
642,0,1467972750,Mon Apr 06 23:03:48 PDT 2009,NO_QUERY,rosalie_belle,"ow.  Damn you, work!"
643,0,1467972931,Mon Apr 06 23:03:50 PDT 2009,NO_QUERY,cmsebest,y. Broke my heart
644,0,1467978564,Mon Apr 06 23:05:28 PDT 2009,NO_QUERY,saltypond,ible?
645,0,1467978585,Mon Apr 06 23:05:29 PDT 2009,NO_QUERY,NahStarSeeYa,someone ran her over
646,0,1467978803,Mon Apr 06 23:05:32 PDT 2009,NO_QUERY,CacheAdvance,rds on an FTF!!
647,0,1467978846,Mon Apr 06 23:05:33 PDT 2009,NO_QUERY,smeykunz,s in 250 tops
648,0,1467979094,Mon Apr 06 23:05:38 PDT 2009,NO_QUERY,widyatarina,was the best!
649,0,1467979143,Mon Apr 06 23:05:38 PDT 2009,NO_QUERY,dofumon,hurt after exercising?
650,0,1467979291,Mon Apr 06 23:05:41 PDT 2009,NO_QUERY,MeghTW,l is hard
651,0,1467979353,Mon Apr 06 23:05:41 PDT 2009,NO_QUERY,whatevershesaid,have closed by the time I get there
652,0,1467979479,Mon Apr 06 23:05:44 PDT 2009,NO_QUERY,ROSJewelry,y to hear that!  Take care!
653,0,1467979491,Mon Apr 06 23:05:45 PDT 2009,NO_QUERY,TeresaUlring,er-not so much when it takes away from others
654,0,1467979676,Mon Apr 06 23:05:48 PDT 2009,NO_QUERY,danicag,"YiSACTiVE brat! You have to rub it in, don't you.... I want a mocha"
655,0,1467979782,Mon Apr 06 23:05:52 PDT 2009,NO_QUERY,widyatarina,n the bright star in Ho ...
656,0,1467979881,Mon Apr 06 23:05:51 PDT 2009,NO_QUERY,joshray,@redvinylgirl my mom has it. I wish you the best of luck
657,0,1467980053,Mon Apr 06 23:05:54 PDT 2009,NO_QUERY,xGabii,I so hate homeworks -.- My head hurts so bad
658,0,1467980251,Mon Apr 06 23:05:58 PDT 2009,NO_QUERY,_LadyT_,er not get my hopes up
659,0,1467980262,Mon Apr 06 23:05:58 PDT 2009,NO_QUERY,ACTinglikeamama,ed that we ate so much last night there were no leftovers today
660,0,1467980679,Mon Apr 06 23:06:05 PDT 2009,NO_QUERY,Nasef,my itunes library is gone.. and some docs with pics....
661,0,1467980858,Mon Apr 06 23:06:08 PDT 2009,NO_QUERY,Casey_Szulc,sad day: manu out for the season
662,0,1467981007,Mon Apr 06 23:06:11 PDT 2009,NO_QUERY,fleurybanery,l
663,0,1467981027,Mon Apr 06 23:06:12 PDT 2009,NO_QUERY,maTERIALfemme,d a hug
664,0,1467981326,Mon Apr 06 23:06:17 PDT 2009,NO_QUERY,KatieJonas3000,"ied, you dont even know. i hope he knows how much i care for him..."
665,0,1467981408,Mon Apr 06 23:06:18 PDT 2009,NO_QUERY,deannathach,s! loved it! excited for the next episode! and im sad this is the last season!
666,0,1467981468,Mon Apr 06 23:06:19 PDT 2009,NO_QUERY,Roses_Are_Red,that stinks!  *hugs*
667,0,1467981584,Mon Apr 06 23:06:21 PDT 2009,NO_QUERY,triner,"y, USB disco mouse."
668,0,1467981695,Mon Apr 06 23:06:23 PDT 2009,NO_QUERY,giselle88,",so sad"
669,0,1467981897,Mon Apr 06 23:06:27 PDT 2009,NO_QUERY,YoungStew123,les is down
670,0,1467982038,Mon Apr 06 23:06:29 PDT 2009,NO_QUERY,The_Book_Thief,p://twitpic.com/2y3jp
671,0,1467982039,Mon Apr 06 23:06:29 PDT 2009,NO_QUERY,TeresaUlring,"@emitstop So true, I have it and don't use it"
672,0,1467982077,Mon Apr 06 23:06:29 PDT 2009,NO_QUERY,mcdoogie,"Spring break is here at last, but no one is here to celebrate"
673,0,1467982235,Mon Apr 06 23:06:32 PDT 2009,NO_QUERY,Superneej,Morning! Bah Car won't start.. waiting for the ANWB....
674,0,1467982281,Mon Apr 06 23:06:33 PDT 2009,NO_QUERY,A_Gael,roving family
675,0,1467982442,Mon Apr 06 23:06:36 PDT 2009,NO_QUERY,Flipdesign,in his next venture
676,0,1467982606,Mon Apr 06 23:06:38 PDT 2009,NO_QUERY,shesaywat,@JustGelo Its sad knowing how they found her body. What a crazy world we live in. No child deserves that ya know.
677,0,1467982607,Mon Apr 06 23:06:39 PDT 2009,NO_QUERY,ValerieFlynt,"a, but lacking funding"
678,0,1467982718,Mon Apr 06 23:06:40 PDT 2009,NO_QUERY,alexleebehan,
679,0,1467982795,Mon Apr 06 23:06:42 PDT 2009,NO_QUERY,TiffinyB,"hunt Sat, Spiral and DMB Sat night and Easter!"
680,0,1467983247,Mon Apr 06 23:06:50 PDT 2009,NO_QUERY,MichaelPe,er thing through your myspace..... it goes to some dude's page
681,0,1467983249,Mon Apr 06 23:06:50 PDT 2009,NO_QUERY,jennygacy,yto hear that.
682,0,1467983568,Mon Apr 06 23:06:55 PDT 2009,NO_QUERY,P_licious,owin it  wht to do?
683,0,1467983745,Mon Apr 06 23:06:59 PDT 2009,NO_QUERY,itsviolet,ort me on this
684,0,1467983950,Mon Apr 06 23:07:02 PDT 2009,NO_QUERY,Nessie,y! =o
685,0,1467984364,Mon Apr 06 23:07:09 PDT 2009,NO_QUERY,suzi98babe,Sigh  G'knight
686,0,1467984605,Mon Apr 06 23:07:13 PDT 2009,NO_QUERY,idiom,d it most
687,0,1467984655,Mon Apr 06 23:07:14 PDT 2009,NO_QUERY,dreaaa,ian murphy is hot
688,0,1467985031,Mon Apr 06 23:07:21 PDT 2009,NO_QUERY,Lydisquidie,)
689,0,1467985114,Mon Apr 06 23:07:22 PDT 2009,NO_QUERY,gladyschock,d abt myself
690,0,1467985153,Mon Apr 06 23:07:23 PDT 2009,NO_QUERY,Drama_Queen101,i just got a text from sarah
691,0,1467985155,Mon Apr 06 23:07:26 PDT 2009,NO_QUERY,hoosfoos,uters
692,0,1467985166,Mon Apr 06 23:07:23 PDT 2009,NO_QUERY,rick93662,d more cash
693,0,1467985185,Mon Apr 06 23:07:24 PDT 2009,NO_QUERY,niffyat,"o ugh, that's disconcerting"
694,0,1467985226,Mon Apr 06 23:07:25 PDT 2009,NO_QUERY,Southpaw217,ians
695,0,1467985259,Mon Apr 06 23:07:25 PDT 2009,NO_QUERY,ikimb0,TS ARENT GOING THROUGH
696,0,1467985560,Mon Apr 06 23:07:30 PDT 2009,NO_QUERY,arielk,"milk, europe has the tastiest milk in the world, I don't drink it in US."
697,0,1467986058,Mon Apr 06 23:07:39 PDT 2009,NO_QUERY,robkellas,k...
698,0,1467986061,Mon Apr 06 23:07:39 PDT 2009,NO_QUERY,harmonicait,
699,0,1467986157,Mon Apr 06 23:07:40 PDT 2009,NO_QUERY,UNCMN,p an hour ago
700,0,1467986284,Mon Apr 06 23:07:43 PDT 2009,NO_QUERY,Christiansegall,.
701,0,1467986323,Mon Apr 06 23:07:43 PDT 2009,NO_QUERY,beeryce,background
702,0,1467986374,Mon Apr 06 23:07:46 PDT 2009,NO_QUERY,yo_its_shannon,I want to be back in LA
703,0,1467986559,Mon Apr 06 23:07:47 PDT 2009,NO_QUERY,The_B_Ho_Show,talking to you on here.
704,0,1467986889,Mon Apr 06 23:07:54 PDT 2009,NO_QUERY,BrianG2k,@lilbucknuts41 not an option
705,0,1467986976,Mon Apr 06 23:07:55 PDT 2009,NO_QUERY,zerhynn,@georgeruiz Unfortunately one of those moments wasn't a giant squid monster.
706,0,1467987098,Mon Apr 06 23:07:57 PDT 2009,NO_QUERY,mynameissasha,?
707,0,1467987619,Mon Apr 06 23:08:06 PDT 2009,NO_QUERY,wildbill,y to hear that.
708,0,1467987712,Mon Apr 06 23:08:07 PDT 2009,NO_QUERY,aishaisha,ks!
709,0,1467987736,Mon Apr 06 23:08:11 PDT 2009,NO_QUERY,roboppy,ian YUP.
710,0,1467987971,Mon Apr 06 23:08:12 PDT 2009,NO_QUERY,txcranberry,@ replies...and no JRK
711,0,1467988366,Mon Apr 06 23:08:18 PDT 2009,NO_QUERY,alanzeyes,"@tim_grainger nah, I haven't received my stimulus yet"
712,0,1467988612,Mon Apr 06 23:08:23 PDT 2009,NO_QUERY,jackdanielzz,t . plz write bak if u get this. i havnt got one reply bak
713,0,1467988885,Mon Apr 06 23:08:27 PDT 2009,NO_QUERY,Linda8286,p 3 hours ago
714,0,1467989188,Mon Apr 06 23:08:33 PDT 2009,NO_QUERY,littlefoxy,"y to hear that.  It's always sad when we lose those close to us, as we loved them."
715,0,1467989855,Mon Apr 06 23:08:45 PDT 2009,NO_QUERY,ep0pe86,lin like a piece of shit
716,0,1467990115,Mon Apr 06 23:08:50 PDT 2009,NO_QUERY,whiskey_kitten,. *hug*
717,0,1467990374,Mon Apr 06 23:08:55 PDT 2009,NO_QUERY,SammyBooker,l part where... i wont spoil it
718,0,1467990530,Mon Apr 06 23:08:57 PDT 2009,NO_QUERY,patrogersisgod,@limbecky I'm doing the time warp without you and am sad.
719,0,1467990628,Mon Apr 06 23:08:59 PDT 2009,NO_QUERY,joehnlein,a slap in the face after such a warm end of march
720,0,1467992207,Mon Apr 06 23:09:26 PDT 2009,NO_QUERY,Huddy1124,I hate converting movies just to put em on my itouch
721,0,1467992251,Mon Apr 06 23:09:27 PDT 2009,NO_QUERY,peaceandlove7,i have a pimple
722,0,1467992351,Mon Apr 06 23:09:29 PDT 2009,NO_QUERY,angelistic,ent) lol
723,0,1467992521,Mon Apr 06 23:09:32 PDT 2009,NO_QUERY,miketownsend,ower tonight
724,0,1467992592,Mon Apr 06 23:09:33 PDT 2009,NO_QUERY,koenn,@Unholyknight so did your mom last night.  brb while I figure out whether I just burned you or myself the most.
725,0,1467992696,Mon Apr 06 23:09:35 PDT 2009,NO_QUERY,pop_corn_,tDeck.
726,0,1467992866,Mon Apr 06 23:09:38 PDT 2009,NO_QUERY,TheBoss63,ks
727,0,1467992993,Mon Apr 06 23:09:40 PDT 2009,NO_QUERY,mf1077,p can't be up until 1am again...and no I didn't finish my statistics homework!
728,0,1467993509,Mon Apr 06 23:09:49 PDT 2009,NO_QUERY,tgoldmann8,ing them but the nba draft
729,0,1467993608,Mon Apr 06 23:09:51 PDT 2009,NO_QUERY,mscproductions,p again
730,0,1467993829,Mon Apr 06 23:09:55 PDT 2009,NO_QUERY,jmbirney,"ts, bitchfucks."
731,0,1467993866,Mon Apr 06 23:09:56 PDT 2009,NO_QUERY,amanu,is going to have a late one at MQU today
732,0,1467994306,Mon Apr 06 23:10:03 PDT 2009,NO_QUERY,katiehufford,d a life....
